,Unnamed: 0,lyrics,link,duble_check
24,참솜 - 명왕성,"우린 우린 헤어지는 만나고이 많았지 많았지
그땐 그땐 멀어질 이대로 모른 채 채
이끌림 이끌림 따른에에 떨림 속에 만 만
헛 헛 꿈 된 꾸고 말았지 말았지
멀어진 멀어진 작은 넌
사라져 사라져 가버려
너 너 기억라는 남지 남지 못한 채
오늘 오늘 밤은 따라 기네
우린 우린의 서로 서로을 다 세지 못했지 못했지
검은 검은의 하늘 별들이 그렇듯 그렇듯
설렘 설렘 잦은과 속 속에 난
당치 당치 꿈 않는 잠겨 살았지 살았지
멀어진 멀어진 작은 넌
사라져 사라져 가버려
너 너 기억라는 남지 남지 못한 채
오늘 오늘 밤은 따라 기네
아 아 건
멀어져 멀어져 가버려
너 너 기억라는 붙잡지 붙잡지 못한 채
오늘 오늘 밤은 따라 기네",https://www.youtube.com/watch?v=1iB1sPkDrLA,[Official Audio] 명왕성 (Pluto)
25,김수영 - 비워내려고 합니다,"날 날 하겠대 사랑
내 내하는가가 든 다 너무 좋대 좋대
서서히 서서히 너 나 빠져 드는데 드는데
나란히 나란히 건 걸었던 봐
이렇게 이렇게 내도 넌 넌 궁금 해
다 다 해 말
내 내 원가가 거 같이 느끼고 싶대 싶대
그런 그런에 말들 서서히 서서히 빠져 드는데
너 너 아니었나는
오 오인가 사랑
이번 이번 진짜야
그렇게 그렇게
이렇게 이렇게 혼자 아픈데 한대
나 나 또는
아픈 아픈을 사랑 내려고합니다합니다
나 나 바라보겠대 만
내 내 원가가 거 다 해 주겠대 주겠대
서서히 서서히 너 나 다가가는데
자꾸만 자꾸만 멀리 넌 봐
이렇게 이렇게 내 또 넌 넌 궁금 해
다 다 해 말
내 내 원가가 거 같이 느끼고 싶대 싶대
그런 그런에 말들 서서히 서서히 빠져 드는데
너 너 아니었나는
오 오인가 사랑
이번 이번 진짜야
그렇게 그렇게
이렇게 이렇게 혼자 아픈데 한대
나 나 또는
아픈 아픈을 사랑 내려고합니다합니다",https://www.youtube.com/watch?v=u-CCHDQVzr4,[온스테이지2.0] 김수영 - 비워내려고 합니다
26,BMK - 꽃피는 봄이 오면,"꽃피는 꽃피는 이오면

니가 니가 그 떠난
내 내은 눈물 수 수 없나 봐
얼어붙고 얼어붙고
다시 다시 눈물 흐른에
널 널 내 잃은에
세상이 세상이
날 날 선이이 날 할 퀴어도어도
뿌리 뿌리 사랑 깊은
이젠 이젠 낼 떼어 없나 봐 봐
처음 처음 넌부터 몸과과
한 한이었던 몸처럼
그 그 사랑 어떤 꿈 꿈도 못꾸고
이내 이내 그리고 널 원하고하고
난 난 이름 니 부르짖는데
다시 다시
네 네 내가으로 올까 올까
믿을 믿을 없는데
믿어 믿어 우린 주면 사랑 한 한
지난 지난처럼 날하게 될까 될까
그 그의 때과 똑같을까 똑같을까
계절 계절 돌고처럼
다시 다시 피는 꽃이 오면 오면
기다리는 기다리는
사랑 사랑 할 말곤 없나 봐 봐
그 그 고단한지
가늠도 가늠도 나
왜 왜 보내느냐 못
오 오 우냐 왜
자꾸 자꾸 꾸짖고 날 탓하고하고
또 또 난 그래도를 못잊어 못잊어
다시 다시
네 네 내가으로 올까 올까
믿을 믿을 없는데
믿어 믿어 우린 주면 사랑 한 한
지난 지난처럼 날하게 될까 될까
그 그의 때과 똑같을까 똑같을까
계절 계절 돌고처럼
다시 다시 피는 꽃이 오면 오면
참 참 삶 모질었던
늘 늘했던 황폐이지만
그래도 그래도있어 너
널 널도 이렇게
견딜 견딜없는 수가
나 나 때 그 그 나 그 날의의
내 내이 모습
시간 시간 속아
다른 다른 허락 누굴
다른 다른가 누군
기대 기대 묻고 서로 고해도해도
날 날 해 기억 한 한 순간이지만
우리 우리 사랑가 걸
너 너 나눈와은 참 참
삶 삶 짧지만
내 내 속 추억 사는 사는 사랑은
영원 영원
꼭 꼭 같아 찰나했던
그 그은",https://www.youtube.com/watch?v=kg6rd9aKoTg,"[HOT] BMK - When Spring Comes, BMK - 꽃피는 봄이 오면, Yesterday 20140510"
27,언니네 이발관 - 가장 보통의 존재,"-의의 보통 존재 -

관심 관심 애처로을 떠나 보내고 보내고
내 내 온가가 에선 연락이 온지 온지
너무 너무 되었지
아무도 아무도 않고
어떤 어떤도 일
않을 않을을 것
살아온 살아온가 내 속삭 였지 였지
나 나 모르게
이런 이런 큰일 이런
너 너 마음를 둔게
당신 당신 애처로을 떠나 보내고 보내고
그대의 그대의 에선 별이 온지 온지
너무 너무 되었지
너 너 내는는 흘린만큼의 눈물 눈물
나 나 니가는만큼만큼의 웃음
무슨 무슨 하긴
다 다 따라 길 마련이지만이지만
그래도 그래도 손 먼저 주길
나 나 바랬지
나에겐 나에겐 너무나 넌 길
너 너 난에게 빛
이이에서 곳 연락도
없는없는을 곳 보았지
이런 이런 큰일 이런
너 너 마음를 둔게
평범한 평범한으로 신분 보내져
보통 보통 존재의 살아온지도지도
이젠 이젠 되었지
그동안 그동안 다니며
만난 만난 사람들
다가 다가 내와
손 손 주었지
나 나 모른채
나 나 넌에게 별빛
너 너 난에게 길
이곳 이곳 우린에서
않을 않을을 것 했었지
이런 이런 큰일 이런
너 너 마음를 둔게
이런 이런 큰일 이런
나 나 너를 준게
나 나 넌에게 먼 길 길
너 너 난에게 빛
언제 언제 너 였나
영원히 영원히 속 꿈 떠나 버렸지 버렸지
나 나 보통는 존재
어디 어디 흔하지
당신 당신 기억의에
남겨질 남겨질 없었지
가장 가장의 보통
별로별로 없지
나 나 부르는를
들려 들려 않았지",https://www.youtube.com/watch?v=1cg2BQQhzTc,언니네이발관(Sister's Barbershop) - 가장 보통의 존재(Most Ordinary Existence) (2008) [Full Album]
28,"자우림 - 스물다섯, 스물하나","바람 바람 날려에에이지는 계절 엔 엔
아직도 아직도 아직도의 너을 잡은 잡은 듯 그런 듯 해 해
그때 그때 아직는이이 아름다운 걸
지금 지금 사무치게처럼 못 했어 했어
우 우의 너 너가 바람에 실려 오네 오네
우 우 할 영원 알았던
스물 스물 스물 다섯
그 그의 날 날는 퍽 다정 했었지 했었지
아직도 아직도 아직도의 나에 잡힐 잡힐 듯 그런 듯 해 해
부서지는 부서지는 속 햇살 햇살 너와 내가있어있어
가슴 가슴 행복 시리도록 꿈 꿈을 꾸었지
우 우의 그날 그날가 바람에 실려 오네 오네
우 우 할 영원 알았던
지난날 지난날 너의 나
너 너 목소리의의 너의 눈동자도도
애틋 애틋 너하던 체온 체온 마저도
기억 기억 내면 해 멀어져 가는데 가는데
흩어지는 흩어지는 붙잡을 널 없어
바람 바람 날려에에이지는 계절 엔 엔
아직도 아직도 아직도의 너을 잡은 잡은 듯 그런 듯 해 해
그때 그때 아직는가가 아름다운 걸
지금 지금 사무치게처럼 못 했어 했어
우 우의 너 너가 바람에 실려 오네 오네
우 우 할 영원 알았던
스물 스물 스물 다섯
우 우의 그날 그날가 바람에 실려 오네 오네
우 우 할 영원 알았던
지난날 지난날 너의 나
우
우
우 우 할 영원 알았던
스물 스물 스물 다섯
스물 스물 스물 다섯",https://www.youtube.com/watch?v=qvJ1FHRR1n8,"자우림 (Jaurim) - 스물다섯, 스물하나 (Twenty-five, Twenty-one) [Goodbye, grief.]"
29,가을방학 - 가끔 미치도록 네가 안고 싶어 질때가 있어,"만약 만약 두이라는
오늘 오늘 맘 내 무너 뜨렸어 뜨렸어
어쩜 어쩜
웃으며 웃으며 만날 다시있어
그렇지 그렇지
음악 음악 듣고을을 읽고 읽고
영화 영화보고를을 만나고 만나고
우습 우습
예전 예전 미처 엔 못했던
생각도 생각도하게 많이
넌 넌 아프게 날 사람 사람이 아냐
수 수 많은없이 속을을
반짝 반짝있어이고 고마웠어
아무도 아무도 할 이해없는없는 얘기 겠지만
그렇지만 그렇지만 미치도록 가끔가
안고 안고 때 싶어질있어
너 너 사람 같은 너 너 밖에 없었어
마음 마음 곳 둘 둘없는이 세상 속에에

넌 넌 아프게 날 사람 사람이 아냐
수 수 많은없이 속을을
반짝 반짝있어이고 고마웠어
아무도 아무도 할 이해없는없는 얘기 겠지만
그렇지만 그렇지만 미치도록 가끔가
안고 안고 때 싶어질있어
너 너 사람 같은 너 너 밖에 없었어
마음 마음 곳 둘 둘없는이 세상 속에에",https://www.youtube.com/watch?v=_81tT1Zqb5U&pp=ygVI6rCA7J2E67Cp7ZWZIC0g6rCA64GUIOuvuOy5mOuPhOuhnSDrhKTqsIAg7JWI6rOgIOyLtuyWtCDsp4jrlYzqsIAg7J6I7Ja0,가을방학 - 가끔 미치도록 네가 안고 싶어질 때가 있어 [가사]
30,다이나믹 듀오 - 북향(feat.오혁),"내 내 창문 방 방 북쪽을 향해있어있어
하루 하루 해 종일 들지 않어 않어
삭막함 삭막함 화분에 키워도
순식간 순식간 시들시들에
내 내처럼 방 방도 변해 가고있어있어
좁고 좁고 작고 어둡게
이이 편한 어둠이 몰라
상처 상처 잘가 않으니까
네 네 필요가 고 고 말하면
과연 과연가 네
북향인 북향인 방
북향인 북향인 방
내 내을 손
어디 어디 나가자고든지 줄까
북향인 북향인 방 내
늘 늘 해 피곤 외로워 밤은 밤은
내 내 감은 지금도 지금도 눈에 단잠은 가뭄 가뭄
이이 방 어두운 흐르는 흐르는 시간은
지독히 지독히 가는데
거울 거울에 속는
비추지 비추지의 세월 어제 어제와 다름
두 두 감금 다리는 듯
좁은 좁은 만 방구석
계속 계속 내 맴돌지만 미친 듯 듯
맨 아래로
지금 지금
너 너 네는는보고 싶어 나는는
네 네보고가
나 나 네는는보고 싶어 나는는
네게 네게 싶어
나 나 보러를로로 와줄까를
네 네은 얼굴
내 내 비 맘은 하늘
해 해 드는 안 방은
낙엽 낙엽는 흩날리
네 네에서 앞하고 싶은데 싶은데
그게 그게 헛헛 아니라
부드럽게 부드럽게 다가가고 네게지만
더럽게 더럽게 해
온종일 온종일 전화 침묵인
확인 확인 때 할 섭섭 해 해
한 한 서럽게 번씩 버럭 해 해
그렇게 그렇게 달 오늘도 덧없게
네 네 필요가 고 고 말하면
과연 과연가 네
북향인 북향인 방
북향인 북향인 방
내 내을 손
어디 어디 나가자고든지 줄까
북향인 북향인 방 내
혼자인 혼자인 어쩌면 게한데
나 나 그 또한 또한도 찾지 않았기에에
여긴 여긴 밖 어둡고 어둡고 더 화창 해 보여 보여
난 난 해지고 창백 창백 말 짱 해 보여 보여
해 해왔다가 모르는 방 방
마음 마음 암막은 막막한 밤 밤
네모난 네모난 네모난 창과
밝기 밝기한데
나 나 네모난의은 어두워 어두워
네 네 필요가 고 고 말하면
과연 과연가 네
북향인 북향인 방
북향인 북향인 방
내 내을 손
어디 어디 나가자고든지 줄까
북향인 북향인 방 내
내 손을 잡아라
내 손을 잡아라
내 손을 잡아라
내 손을 잡아라",https://www.youtube.com/watch?v=vZfdBiNXHxY,다이나믹 듀오(Dynamicduo) - ‘북향 (Feat. 오혁)’ M/V
31,colde - 벽,"난 난 세상 넓은에에 떨어진 새
우리 우리 모두는는는 법을 모른척 해 해
이건 이건 아닌 세상 새장 같아 같아
난 난 않고서 숨기지 숨기지에 낙서를 해 해
나 나 꿈들은의 높은 높은 곳까지
올라가야 올라가야해서 만 나 나를 밀어
내 내 바랬던가 이룰 이룰 때까지
멈출 멈출 없다는 수 수 난 알고 있기에에
숨 숨 참고서
나 나 날개는 펴
내 내에 앞 벽을을
전부 전부
침묵이 침묵이을
덮는 덮는이 밤 뒤
하나 하나 모여서
우린 우린 했네
삶 삶 우리이 던진 던진 질문들과
그 그을 답 답 위해 쌓아 올린 걸 봐 봐
나 나 목소리
나 나 노랜의
나 나 노랜의
너 너 마음의
닫히지 닫히지
기도기도이
무너지지 무너지지 벽 않는 없을 테니 테니
흩날리 흩날리 꽃잎는 떨어지겠지
우리 우리 젊음은의 수 수없는 길
허나 허나까지 방금 방금가 걸어 왔던 길 길
그렇게 그렇게 이렇듯 삶은
무너지는 무너지는이지
그래 그래의 나
나 나 노랜의
나 나 노랜의
절대 절대 않는 무너지지은
사랑 사랑 힘
그래 그래
숨 숨 참고서
나 나 날개는 펴
내 내에 앞 벽을을
전부 전부
저 저 곳 높은 올라가고 싶어 싶어
가까워지는 가까워지는은 태양 나 나를 비춰
여기 여기 상처들 아픈 아픈두고 나를 잊어 잊어
여기 여기 기억들 아픈 아픈두고 나를 지워 지워",https://www.youtube.com/watch?v=MHFRPwBRbxk,Colde (콜드) - 1. 벽 (Wall) [Official Audio]
32,윤지영 - 언젠가 너와 나(feat.카더가든),"언젠가 언젠가와 너 중에에
누굴 누굴해야 선택
나 나 너는 고르고 고르고 멀리 떠날래
그런 그런를 나 해 줄까 줄까
딱히 딱히가는 도망 아닌데
그냥 그냥 나라 그런 기억 기억해도 돼
사랑 사랑 건했던 못 보겠지만 보겠지만
차라리 차라리 더이게을을 거 야
내 내 내을 마음 다 말 말 해 줄 줄 순 없나 봐 봐
오래 오래 될 기억 남겨 줄게 줄게
언젠가 언젠가와 너 중에에
누가 누가서야 멈춰
나 나 잡은는을을 놓고선 숨을래
그런 그런가 내 일까
미안 미안 맘 한 없진 않은데 않은데
그냥 그냥 나라 그런 기억 기억해도 돼
사랑 사랑 건했던 못 보겠지만 보겠지만
차라리 차라리 더이게을을 거 야
내 내 내을 마음 다 말 말 해 줄 줄 순 없나 봐 봐
오래 오래 될 기억 남겨 줄게 줄게
사랑 사랑 건했던 못 보겠지만 보겠지만
차라리 차라리 더이게을을 거 야
내 내 내을 마음 다 말 말 해 줄 줄 순 없나 봐 봐
오래 오래 될 기억 남겨 줄게 줄게",https://www.youtube.com/watch?v=CiTbFgyxyHY,윤지영 (Yoon Ji Young) - 언젠가 너와 나 (feat.카더가든) *ENG [MV]
33,김사월 - 로맨스,"내 내 받으러 마음
난 난은 운전 운전 네가 가지러와와
엄청 엄청 아무 많으니까 나 찾아와 찾아와
사랑 사랑 먼저
넌 넌를 나하라 했잖아 했잖아
너 너 그도 못하잖아
우리 우리 돕고를
사랑 사랑 먼저
넌 넌를 나하라 했잖아 했잖아
너 너 그도 못하잖아
우리 우리 돕고를
왜 왜 나 넌 사랑 사랑하지 못해
우리 우리해야 사랑
네 네 기쁠가
어떻게 어떻게 너 든 든 행복하게 할 거 야 야
사랑 사랑 먼저
넌 넌를 나하라 했잖아 했잖아
너 너 그도 못하잖아
우리 우리 돕고를
사랑 사랑 먼저
넌 넌를 나하라 했잖아 했잖아
너 너 그도 못하잖아
우리 우리 돕고를
사랑 사랑 먼저
넌 넌를 나하라 했잖아 했잖아
너 너 그도 못하잖아
우리 우리 돕고를
사랑 사랑 먼저
넌 넌를 나하라 했잖아 했잖아
너 너 그도 못하잖아
우리 우리 돕고를",https://www.youtube.com/watch?v=1fINtedMX3I,[MV] 김사월(Kim Sawol) - 로맨스(Romance) - Official Music Video
34,Verandah Project - 기필코,"왜이렇게 왜이렇게 하루종일
책상앞 책상앞 앉아에 싸메고 울어도 울어도
왜이럴까 왜이럴까 뻔 모두 얘기
어디 어디 한번
들어본 들어본 같은 것
나 나 해 초조 겁이나이나
이제 이제 바닥는 나버린걸까
딱 딱 만 한살
좀더 좀더 것 쉬울 같아
이대로 이대로 멈출 그냥 없잖아
절대로 절대로 나 아무렇게 안 돼 돼
그럴 그럴 없어
제대로 제대로가 내에에 들때까지
기필코 기필코는 나 말테야

왜이렇게 왜이렇게 일 하고픈 많아
벌써 벌써 시간째
엄한 엄한 생각 잡인지
무얼 무얼 어딜 할까
절로 절로이나
누가 누가 대신 나 해줬으면줬으면
참 참 해 막막 답답 해 해
왜 왜는 나과과가 아닌걸까
딱 딱 만 하루 있음
좀 좀 잘 더 것 것 만 같아
그래도 그래도가 내 잘 잘하는 일
그토록 그토록가 내 나 나의 꿈
내 내의 삶
이대로 이대로 수는 도망칠
기필코 기필코는 나 말테야
가자 가자 끝 가자 향해
이대로 이대로 멈출 그냥 없잖아
절대로 절대로 나 아무렇게 안 돼 돼
그럴 그럴 없어
제대로 제대로가 내에에 들때까지
내일 내일 내의 부끄럽지 않게 않게
그래도 그래도가 내 잘 잘하는 일
그토록 그토록가 내 나 나의 꿈
내 내의 삶
이대로 이대로 할 후회 없잖아
기필코 기필코는 나 말테야
누가 누가 래도
뭐 뭐 내 래도 래도 선택 한 나의 길 길
그토록 그토록가 내 나 나의 꿈
내 내의 삶
이대로 이대로 수는 물러",https://www.youtube.com/watch?v=UJfc_dptggo,Definitely (기필코)
